Time [min:sec]	P [h Pa]	T [¡ÆC]	U [%]	Wsp [m/s]	Wdir [¡Æ]	Lon [¡Æ]   	Lat [¡Æ]  	Altitude [m]	Dew [¡ÆC]	Vi Te [¡ÆC]	Rs [m/min]
22:20         	872.1   	18.00 	5    	6.5      	251     	129.075245	35.150575	1262.4      	-21.5   	18.1      	219.6     
22:22         	871.3   	17.97 	5    	6.6      	251     	129.075391	35.150604	1269.7      	-21.6   	18.1      	219.6     
22:24         	870.6   	17.95 	5    	6.6      	251     	129.075537	35.150633	1277.0      	-21.7   	18.1      	219.6     
22:26         	869.8   	17.92 	5    	6.7      	252     	129.075684	35.150662	1284.3      	-21.9   	18.1      	219.6     
22:28         	869.1   	17.89 	5    	6.7      	252     	129.075830	35.150691	1291.7      	-22.0   	18.0      	219.6     
22:30         	868.3   	17.87 	5    	6.8      	252     	129.075976	35.150720	1299.0      	-22.1   	18.0      	219.6     
22:32         	867.6   	17.85 	5    	6.8      	252     	129.076122	35.150749	1306.3      	-22.2   	18.0      	219.6     
22:34         	866.9   	17.83 	5    	6.9      	252     	129.076269	35.150778	1313.6      	-22.3   	18.0      	219.6     
22:36         	866.1   	17.81 	5    	6.9      	252     	129.076415	35.150807	1320.9      	-22.4   	17.9      	219.6     
22:38         	865.4   	17.80 	5    	6.9      	252     	129.076567	35.150837	1328.3      	-22.5   	17.9      	219.6     
22:40         	864.6   	17.78 	5    	6.9      	252     	129.076727	35.150867	1335.6      	-22.6   	17.9      	219.6     
22:42         	863.9   	17.76 	5    	7.0      	252     	129.076886	35.150897	1342.9      	-22.6   	17.9      	219.6     
22:44         	863.1   	17.74 	5    	7.0      	252     	129.077045	35.150927	1350.4      	-22.7   	17.9      	224.2     
22:46         	862.3   	17.71 	5    	7.0      	252     	129.077205	35.150957	1358.2      	-22.8   	17.8      	236.4     
22:48         	861.5   	17.69 	5    	7.0      	252     	129.077364	35.150988	1366.1      	-22.9   	17.8      	236.4     
22:50         	860.7   	17.66 	5    	7.1      	252     	129.077523	35.151018	1374.0      	-23.0   	17.8      	236.4     
22:52         	859.9   	17.63 	5    	7.1      	252     	129.077683	35.151048	1381.9      	-23.0   	17.8      	236.4     
22:54         	859.2   	17.60 	5    	7.1      	252     	129.077842	35.151078	1389.8      	-23.1   	17.7      	236.4     
22:56         	858.4   	17.58 	5    	7.1      	252     	129.078001	35.151108	1397.6      	-23.1   	17.7      	236.4     
22:58         	857.6   	17.55 	5    	7.2      	252     	129.078161	35.151139	1405.5      	-23.2   	17.7      	236.4     
23:00         	856.8   	17.52 	5    	7.2      	252     	129.078320	35.151169	1413.4      	-23.2   	17.6      	236.4     
23:02         	856.0   	17.49 	5    	7.2      	252     	129.078479	35.151199	1421.3      	-23.3   	17.6      	236.4     
23:04         	855.2   	17.45 	5    	7.2      	252     	129.078638	35.151229	1429.2      	-23.4   	17.6      	236.4     
23:06         	854.4   	17.42 	5    	7.3      	252     	129.078798	35.151259	1437.0      	-23.4   	17.5      	236.4     
23:08         	853.6   	17.38 	5    	7.3      	252     	129.078957	35.151290	1444.9      	-23.5   	17.5      	236.4     
23:10         	852.8   	17.35 	5    	7.3      	252     	129.079122	35.151319	1452.8      	-23.5   	17.5      	236.4     
23:12         	852.0   	17.31 	5    	7.3      	252     	129.079289	35.151348	1460.7      	-23.6   	17.4      	236.4     
23:14         	851.2   	17.28 	5    	7.4      	252     	129.079457	35.151378	1468.6      	-23.6   	17.4      	236.4     
23:16         	850.4   	17.24 	5    	7.4      	252     	129.079624	35.151407	1476.6      	-23.7   	17.4      	241.7     
23:18         	849.6   	17.21 	5    	7.4      	253     	129.079791	35.151436	1484.8      	-23.7   	17.3      	245.5     
23:20         	848.8   	17.18 	5    	7.4      	253     	129.079959	35.151466	1493.0      	-23.8   	17.3      	245.5     
23:22         	848.0   	17.15 	5    	7.4      	253     	129.080126	35.151495	1501.2      	-23.8   	17.3      	245.5     
23:24         	847.2   	17.12 	4    	7.4      	253     	129.080293	35.151524	1509.3      	-23.9   	17.2      	245.5     
23:26         	846.4   	17.08 	4    	7.4      	253     	129.080460	35.151554	1517.5      	-23.9   	17.2      	245.5     
23:28         	845.5   	17.05 	4    	7.4      	253     	129.080628	35.151583	1525.7      	-23.9   	17.2      	245.5     
23:30         	844.7   	17.02 	4    	7.5      	253     	129.080795	35.151612	1533.9      	-23.9   	17.1      	245.5     
23:32         	843.9   	16.99 	4    	7.5      	253     	129.080962	35.151642	1542.1      	-24.0   	17.1      	245.5     
23:34         	843.1   	16.96 	4    	7.5      	253     	129.081130	35.151671	1550.3      	-24.0   	17.1      	245.5     
23:36         	842.3   	16.93 	4    	7.5      	254     	129.081297	35.151700	1558.4      	-24.0   	17.0      	245.5     
23:38         	841.5   	16.90 	4    	7.5      	254     	129.081464	35.151730	1566.6      	-24.0   	17.0      	245.5     
23:40         	840.7   	16.86 	4    	7.5      	254     	129.081634	35.151757	1574.8      	-24.0   	17.0      	245.5     
23:42         	839.9   	16.83 	4    	7.5      	254     	129.081805	35.151785	1583.0      	-24.1   	16.9      	245.5     
23:44         	839.1   	16.80 	5    	7.5      	254     	129.081977	35.151812	1591.2      	-24.1   	16.9      	245.5     
23:46         	838.2   	16.77 	5    	7.5      	254     	129.082148	35.151839	1599.4      	-24.1   	16.9      	247.0     
23:48         	837.4   	16.74 	5    	7.5      	254     	129.082320	35.151866	1607.7      	-24.1   	16.9      	247.9     
23:50         	836.6   	16.71 	5    	7.5      	254     	129.082491	35.151893	1615.9      	-24.0   	16.8      	247.9     
23:52         	835.8   	16.68 	5    	7.6      	254     	129.082662	35.151920	1624.2      	-24.0   	16.8      	247.9     
23:54         	835.0   	16.66 	5    	7.6      	254     	129.082834	35.151947	1632.5      	-24.0   	16.8      	247.9     
23:56         	834.2   	16.63 	5    	7.6      	254     	129.083005	35.151974	1640.7      	-24.0   	16.7      	247.9     
23:58         	833.4   	16.60 	5    	7.6      	254     	129.083176	35.152002	1649.0      	-24.0   	16.7      	247.9     
24:00         	832.6   	16.57 	5    	7.6      	254     	129.083348	35.152029	1657.2      	-24.0   	16.7      	247.9     
24:02         	831.8   	16.54 	5    	7.6      	254     	129.083519	35.152056	1665.5      	-24.0   	16.7      	247.9     
24:04         	830.9   	16.52 	5    	7.6      	254     	129.083690	35.152083	1673.8      	-24.0   	16.6      	247.9     
24:06         	830.1   	16.49 	5    	7.7      	254     	129.083862	35.152110	1682.0      	-24.1   	16.6      	247.9     
24:08         	829.3   	16.46 	5    	7.7      	254     	129.084033	35.152137	1690.3      	-24.1   	16.6      	247.9     
24:10         	828.5   	16.43 	5    	7.7      	254     	129.084207	35.152165	1698.6      	-24.2   	16.5      	247.9     
24:12         	827.7   	16.40 	5    	7.7      	254     	129.084383	35.152194	1706.8      	-24.2   	16.5      	247.9     
24:14         	826.9   	16.37 	5    	7.7      	254     	129.084559	35.152223	1715.1      	-24.3   	16.5      	247.9     
24:16         	826.1   	16.34 	5    	7.8      	254     	129.084734	35.152252	1723.3      	-24.3   	16.4      	247.7     
24:18         	825.3   	16.31 	5    	7.8      	254     	129.084910	35.152281	1731.6      	-24.3   	16.4      	247.4     
24:20         	824.5   	16.28 	5    	7.8      	254     	129.085086	35.152310	1739.8      	-24.3   	16.4      	247.4     
24:22         	823.7   	16.25 	5    	7.8      	254     	129.085262	35.152339	1748.1      	-24.3   	16.4      	247.4     
24:24         	822.9   	16.22 	5    	7.8      	254     	129.085438	35.152368	1756.3      	-24.3   	16.3      	247.4     
24:26         	822.1   	16.19 	5    	7.8      	254     	129.085614	35.152397	1764.6      	-24.3   	16.3      	247.4     
24:28         	821.3   	16.16 	5    	7.8      	254     	129.085790	35.152426	1772.8      	-24.3   	16.3      	247.4     
24:30         	820.5   	16.13 	5    	7.8      	254     	129.085966	35.152455	1781.1      	-24.2   	16.2      	247.4     
24:32         	819.7   	16.11 	5    	7.8      	253     	129.086142	35.152484	1789.3      	-24.2   	16.2      	247.4     
24:34         	818.9   	16.08 	5    	7.8      	253     	129.086318	35.152513	1797.6      	-24.2   	16.2      	247.4     
24:36         	818.1   	16.05 	5    	7.8      	253     	129.086494	35.152542	1805.8      	-24.2   	16.2      	247.4     
24:38         	817.3   	16.02 	5    	7.8      	253     	129.086670	35.152571	1814.0      	-24.1   	16.1      	247.4     
24:40         	816.5   	16.00 	5    	7.8      	253     	129.086845	35.152602	1822.3      	-24.1   	16.1      	247.4     
24:42         	815.7   	15.97 	5    	7.9      	253     	129.087020	35.152635	1830.5      	-24.0   	16.1      	247.4     
24:44         	815.0   	15.95 	5    	7.9      	253     	129.087195	35.152669	1838.8      	-24.0   	16.1      	247.4     
24:46         	814.2   	15.92 	5    	7.9      	253     	129.087370	35.152703	1846.9      	-23.9   	16.0      	243.0     
24:48         	813.4   	15.89 	5    	7.9      	253     	129.087545	35.152737	1854.7      	-23.9   	16.0      	235.3     
24:50         	812.7   	15.87 	5    	7.9      	253     	129.087720	35.152771	1862.6      	-23.8   	16.0      	235.3     
24:52         	811.9   	15.85 	5    	7.9      	252     	129.087896	35.152805	1870.4      	-23.8   	16.0      	235.3     
24:54         	811.2   	15.82 	5    	7.9      	252     	129.088071	35.152839	1878.3      	-23.7   	15.9      	235.3     
24:56         	810.4   	15.80 	5    	7.9      	252     	129.088246	35.152873	1886.1      	-23.8   	15.9      	235.3     
24:58         	809.7   	15.78 	5    	7.9      	252     	129.088421	35.152906	1893.9      	-23.8   	15.9      	235.3     
25:00         	808.9   	15.76 	5    	7.9      	252     	129.088596	35.152940	1901.8      	-23.9   	15.9      	235.3     
25:02         	808.2   	15.73 	5    	7.9      	252     	129.088771	35.152974	1909.6      	-24.0   	15.9      	235.3     
25:04         	807.4   	15.71 	5    	7.9      	251     	129.088946	35.153008	1917.5      	-24.0   	15.8      	235.3     
25:06         	806.7   	15.69 	5    	7.9      	251     	129.089121	35.153042	1925.3      	-24.1   	15.8      	235.3     
25:08         	805.9   	15.69 	5    	7.9      	251     	129.089296	35.153076	1933.2      	-24.1   	15.8      	235.3     
25:10         	805.2   	15.68 	5    	7.9      	251     	129.089471	35.153110	1941.0      	-24.2   	15.8      	235.3     
25:12         	804.4   	15.67 	5    	7.9      	251     	129.089648	35.153148	1948.9      	-24.2   	15.8      	235.3     
25:14         	803.7   	15.66 	5    	7.9      	251     	129.089824	35.153185	1956.7      	-24.3   	15.8      	235.3     
25:16         	803.0   	15.65 	5    	7.9      	251     	129.090001	35.153223	1964.5      	-24.4   	15.8      	235.3     
25:18         	802.2   	15.64 	5    	7.9      	250     	129.090178	35.153261	1971.8      	-24.6   	15.8      	218.4     
25:20         	801.6   	15.64 	5    	7.9      	250     	129.090354	35.153299	1979.1      	-24.7   	15.7      	218.4     
25:22         	800.9   	15.62 	5    	8.0      	250     	129.090531	35.153336	1986.4      	-24.8   	15.7      	218.4     
25:24         	800.2   	15.61 	4    	8.0      	251     	129.090707	35.153374	1993.7      	-25.0   	15.7      	218.4     
25:26         	799.5   	15.59 	4    	8.0      	251     	129.090884	35.153412	2001.0      	-25.1   	15.7      	218.4     
25:28         	798.8   	15.58 	4    	8.0      	251     	129.091060	35.153450	2008.2      	-25.3   	15.7      	218.4     
25:30         	798.1   	15.56 	4    	8.1      	251     	129.091237	35.153487	2015.5      	-25.4   	15.7      	218.4     
25:32         	797.4   	15.55 	4    	8.1      	251     	129.091414	35.153525	2022.8      	-25.4   	15.6      	218.4     
25:34         	796.8   	15.53 	4    	8.1      	251     	129.091590	35.153563	2030.1      	-25.4   	15.6      	218.4     
25:36         	796.1   	15.51 	4    	8.1      	252     	129.091767	35.153601	2037.4      	-25.3   	15.6      	218.4     
25:38         	795.4   	15.50 	4    	8.2      	252     	129.091943	35.153639	2044.6      	-25.3   	15.6      	218.4     
25:40         	794.7   	15.48 	4    	8.2      	252     	129.092120	35.153676	2051.9      	-25.2   	15.6      	218.4     
25:42         	794.0   	15.46 	4    	8.2      	252     	129.092300	35.153717	2059.2      	-25.2   	15.6      	218.4     
25:44         	793.3   	15.44 	4    	8.2      	252     	129.092481	35.153759	2066.5      	-25.1   	15.5      	218.4     
25:46         	792.7   	15.42 	4    	8.2      	251     	129.092662	35.153800	2073.8      	-25.1   	15.5      	218.4     
25:48         	792.0   	15.40 	5    	8.2      	251     	129.092842	35.153842	2080.5      	-25.0   	15.5      	201.5     
25:50         	791.4   	15.39 	5    	8.2      	251     	129.093023	35.153883	2087.1      	-24.9   	15.5      	199.2     
25:52         	790.8   	15.37 	5    	8.3      	251     	129.093204	35.153925	2093.8      	-24.9   	15.5      	199.2     
25:54         	790.2   	15.34 	5    	8.3      	250     	129.093385	35.153967	2100.4      	-24.8   	15.5      	199.2     
25:56         	789.5   	15.31 	5    	8.3      	250     	129.093565	35.154008	2107.0      	-24.7   	15.4      	199.2     
25:58         	788.9   	15.28 	5    	8.3      	250     	129.093746	35.154050	2113.7      	-24.7   	15.4      	199.2     
26:00         	788.3   	15.25 	5    	8.3      	250     	129.093927	35.154091	2120.3      	-24.6   	15.4      	199.2     
26:02         	787.7   	15.22 	5    	8.3      	249     	129.094108	35.154133	2127.0      	-24.5   	15.3      	199.2     
26:04         	787.1   	15.19 	5    	8.3      	249     	129.094288	35.154174	2133.6      	-24.5   	15.3      	199.2     
26:06         	786.4   	15.16 	5    	8.3      	249     	129.094469	35.154216	2140.2      	-24.4   	15.3      	199.2     
26:08         	785.8   	15.13 	5    	8.3      	249     	129.094650	35.154257	2146.9      	-24.3   	15.2      	199.2     
26:10         	785.2   	15.10 	5    	8.3      	249     	129.094830	35.154299	2153.5      	-24.1   	15.2      	199.2     
26:12         	784.6   	15.08 	5    	8.3      	249     	129.095010	35.154347	2160.2      	-23.9   	15.2      	199.2     
26:14         	784.0   	15.06 	5    	8.4      	249     	129.095189	35.154396	2166.8      	-23.7   	15.2      	199.2     
26:16         	783.4   	15.04 	5    	8.4      	248     	129.095368	35.154445	2173.5      	-23.5   	15.2      	199.2     
26:18         	782.8   	15.02 	5    	8.4      	248     	129.095547	35.154494	2179.7      	-23.4   	15.1      	186.3     
26:20         	782.2   	15.00 	5    	8.4      	248     	129.095726	35.154543	2185.8      	-23.2   	15.1      	184.7     
26:22         	781.6   	14.98 	6    	8.4      	248     	129.095905	35.154592	2192.0      	-23.0   	15.1      	184.7     
26:24         	781.1   	14.96 	6    	8.4      	248     	129.096084	35.154641	2198.1      	-22.9   	15.1      	184.7     
26:26         	780.5   	14.94 	6    	8.4      	248     	129.096263	35.154690	2204.3      	-22.8   	15.1      	184.7     
26:28         	779.9   	14.92 	6    	8.4      	248     	129.096443	35.154739	2210.4      	-22.9   	15.1      	184.7     
26:30         	779.4   	14.90 	6    	8.4      	248     	129.096622	35.154788	2216.6      	-22.9   	15.0      	184.7     
26:32         	778.8   	14.89 	6    	8.4      	248     	129.096801	35.154837	2222.8      	-22.9   	15.0      	184.7     
26:34         	778.2   	14.87 	6    	8.4      	248     	129.096980	35.154886	2228.9      	-23.0   	15.0      	184.7     
